Year,AD,AE,AF,AG,AL,AM,AO,AR,AS,AT,AU,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FM,FR,GA,GB,GD,GE,GH,GL,GM,GN,GQ,GR,GT,GU,GW,GY,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KZ,LA,LB,LC,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MG,MH,MK,ML,MM,MN,MP,MR,MT,MU,MV,MW,MX,MY,MZ,,NE,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PG,PH,PK,PL,PR,PS,PT,PW,PY,QA,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SY,SZ,TD,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VI,VN,VU,WS,YE,ZA,ZM,ZW
1990,0.0,0.0,115.89239830853184,0.0,0.0,0.0,6282.149838424658,9.976818184643385,0.0,0.0,0.0,2.1766308848233806,0.0,0.0,11831.480747509086,0.0,20426.486373010164,0.0,0.0,13899.26124014699,5443.942364102945,0.0,0.0,70.57734345915406,3849.782403568308,0.0,590.4792487535351,4.935194498202074,0.0,0.5079045039162049,0.0,79133.40236722479,2121.6624979926346,1884.9953616057965,0.0,19673.428684351307,0.0,0.0,12771.750706399342,996.6737484927204,736.7174328608614,0.5286749492190779,0.0,0.0129949294452521,0.0,0.0,6.622633811603181,81.29253937282877,0.0,0.0,6.772598734832484,0.1560257257710344,458.0646156865832,0.0,0.0,197.2181031048316,0.0,2318.071177642272,0.0,0.0,0.0,5.903044038347781,766.7132624244658,0.0,0.0,0.0,15543.215143059286,0.0,794.6866813743693,7575.696115820741,518.2723253501698,0.0,183.44252245428237,0.0,1229.0748169128135,199.94730696827972,6.088442790597279,0.0,573.7396511843842,0.0,4462.096984068622,0.0,0.0,82906.0311730542,6.152906933070173,450.6569013048678,0.0,0.0,0.0,0.0,0.0,11783.58170123074,0.0,1233.5116589111788,0.0,180.15204342391897,0.0,0.0,15.486701393512217,0.0,0.0,97.5531794442872,0.0,0.0,623.436927291183,5105.422995091715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5569.870775345603,0.0,0.0,19546.120648202093,3575.044045918344,0.0,0.0,215.7675331195444,0.0,0.0,0.0,22458.20337451674,19.9753764881034,91.14282368635013,32410.3084997116,193.90798663990265,17860.803022958742,146629.45469176592,13.371918262711446,0.0,0.0,99.03611942314572,0.0,0.0,0.0,9.60432229751481,1.915950284875956,1018.1154440108266,2233.6032569610643,622.5823172443643,10024.067219413491,0.0,0.0,0.0,0.0,0.0,0.731621668329733,0.0,0.0,0.0,0.0,9246.05556376155,70.14796789610685,258.2729984217766,0.0,4342.990017912014,0.0,0.0,0.0,0.0,9541.799096296068,0.0,5607.873123049489,4877.307739423659,38.98459841914871,4153.864407578215,37.71692116224221,1.887788377896228,2.12294901081307,33.257019745907364,5507.675018976622,4177.184367240024,1421.6631581553477,317.4983550616908,0.0,78.27304748278891,0.0,0.0,0.0,17.79279488268054,0.0,0.0,0.0,32788.23851638632,0.0,41254.46836462717,0.0,0.0,5.680003260047848,0.0,133.75100112071158,0.0,833.1880183144152,59.7607817549767,0.0,5828.65205439565,197.66889733506892,7442.525270907161,2769.273344196458
1991,0.0,0.0,261.7263556148587,0.0,0.0,0.0,6623.357772657877,9.376964151775953,0.0,0.0,0.0,2.247688900006904,0.0,0.0,13013.600239095073,0.0,21474.290553647086,0.0,0.0,14337.500812808368,5624.985459634565,0.0,0.0,54.30896560722684,3737.128484076831,0.0,548.8526738690252,6.649989335236845,0.0,0.2957972942957038,0.0,81339.8961446716,2257.625607807683,1986.433108406573,0.0,20771.75363699365,0.0,0.0,14006.268624170354,805.21844554515,1413.7528363862448,0.4957915666176965,0.0,0.0143218865169535,0.0,0.0,1.2490054744072916,172.13070807331388,0.0,0.0,6.888994877897411,0.1435472326885578,334.26682972116805,0.0,0.0,180.16381190643992,0.0,2582.5613454010445,0.0,0.0,0.0,9.621058365485402,817.1166347400192,0.0,0.0,0.0,16391.882025195086,0.0,745.3567113309379,8047.003303356694,601.6171552773466,0.0,235.0327835423138,0.0,1228.3422135177868,294.6367170418061,14.82138149769894,0.0,2424.0161076293234,0.0,4621.89252225946,0.0,0.0,84102.99214642424,6.142966662325075,756.3143026792995,0.0,0.0,0.0,0.0,0.0,12717.998916216862,0.0,1013.4720066863412,0.0,130.0530557201454,0.0,0.0,14.40111489676064,0.0,0.0,169.12375586443707,0.0,0.0,782.6261765263158,4800.574559671178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.318704729952,0.0,0.0,19704.615922726007,2348.337887584883,0.0,0.0,315.69108638106064,0.0,0.0,0.0,22767.73155656807,18.219849233646517,69.57373667622483,32245.06186102891,145.89144961431532,18008.99274996303,152761.0976613331,14.057152965038789,0.0,0.0,244.58559110159132,0.0,0.0,0.0,95.63121140514822,2.408979468364938,1031.005750337721,2109.9148966616426,341.9533695903414,9696.117776638806,0.0,0.0,0.0,0.0,0.0,0.6603440260096642,0.0,0.0,0.0,0.0,9547.196574789235,38.68250504650944,238.26352221186636,0.0,4408.865761744314,0.0,0.0,0.0,0.0,9895.104944937802,0.0,5417.616514039693,4846.032838616237,30.26730287860607,4235.118579974634,41.400962780310905,1.7796681025341363,0.2171140720419954,26.68008931253952,5617.316040118275,4246.236305362863,952.7287791502572,297.9204247104815,0.0,81.63244918989493,1.1330805054640063,0.0,0.0,16.89071152854613,0.0,0.0,0.0,33255.41494590261,0.0,42719.76059066702,0.0,0.0,5.609008999203453,0.0,94.52258575907392,0.0,798.2263430545707,41.76210927036591,0.0,5940.160281707208,127.47538601959076,7757.321111198968,2276.5479959540635
1992,0.0,0.0,287.97274977883825,0.0,0.0,0.0,6992.591089881557,9.07730434962386,0.0,0.0,0.0,3.240254024353763,0.0,0.0,12516.363074493349,0.0,22571.56211370756,0.0,0.0,14913.103336166858,5769.66313147237,0.0,0.0,49.66754816843495,3680.1924345778407,0.0,475.7214386480637,2.3868701984936718,0.0,0.4961361036511829,0.0,82877.44935831275,2380.717065036205,2088.830775555057,0.0,21786.55263766778,0.0,0.0,15150.000421958826,395.4406610248032,1311.9332443786886,1.5116045168843506,0.0,0.0065539824471235,0.0,0.0,14.392349589801086,177.94980147578772,0.0,0.0,13.344398416474895,0.1389201693153016,319.64518234124233,0.0,0.0,172.94500138730612,0.0,2120.437341321129,0.0,0.0,0.0,0.0,849.7475945321393,0.0,0.0,0.0,16819.85071429103,0.0,614.5804932994843,8269.950329128673,675.423850636379,0.0,206.01624973856767,0.0,1229.722840042608,302.80496291869105,11.047196090460748,0.0,1392.8935713575474,0.0,4056.817143781251,0.0,0.0,81499.3517746115,6.066969148057052,349.0064853171956,0.0,0.0,0.0,0.0,0.0,13462.223373466692,0.0,885.8479030205356,0.0,105.84916858218024,0.0,0.0,13.067216833570445,0.0,0.0,159.12397016554135,0.0,0.0,849.7291040670902,5173.708224461689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5847.70791985319,0.0,0.0,19854.77055383076,2121.381955486705,0.0,0.0,320.9347903045769,0.0,0.0,0.0,23290.923127023245,17.446798874457436,63.82541528302399,32068.05119085438,126.17979529103108,18260.94359406965,158504.90327324058,18.080338227173627,0.0,0.0,146.8282302170278,0.0,0.0,0.0,77.5440026864239,2.146618704714628,794.0440152570569,2144.479757139358,395.604846611657,8904.283532169246,0.0,0.0,0.0,0.0,0.0,0.6932379912532646,0.0,0.0,0.0,0.0,10298.122410185164,81.01392043263246,257.33079216441985,0.0,4569.721052288499,0.0,0.0,0.0,0.0,9805.561570721802,0.0,5905.108692674418,5016.554531615271,19.124000620237556,4357.003487893332,39.93205327038597,1.596421423799787,0.5015571614812182,20.551133018027745,5809.131136457642,4296.893139790942,791.9849879549088,284.01260159933776,0.0,63.23433343261113,1.0914176568693077,0.0,0.0,15.991463063504105,0.0,0.0,0.0,33583.291519136255,0.0,43395.46544138821,0.0,0.0,0.0,0.0,58.008159837579456,0.0,825.1990053745159,30.208117012104925,0.0,5725.676415575814,121.95795484656853,8039.291474695549,1711.430652009327
1993,0.0,0.0,138.4665645911519,0.0,0.0,0.0,7523.947999566432,8.708420650711739,0.0,0.0,0.0,3.132271074499451,0.0,0.0,11638.070302856804,0.0,23526.35549054576,0.0,0.0,14258.882099264196,5917.965438174095,0.0,0.0,35.64136819191894,2970.0303159817304,0.0,358.3478374496424,25.286018699622023,0.0,0.6179971078607366,0.0,84567.140356741,2543.456439731572,2181.4334243034245,0.0,22837.483951360464,0.0,0.0,16288.547757813796,260.1071213596492,827.2503091239344,0.4860828331001224,0.0,0.0074884167213946,0.0,0.0,2.803343927259448,19.007298220083577,0.0,0.0,17.45097774834421,0.1569069438592283,506.8876732540098,0.0,0.0,156.2623024662851,0.0,2790.979614521442,0.0,0.0,0.0,1.0444173852284002,837.1020289873109,0.0,0.0,0.0,17183.973650352193,0.0,730.4253615698641,8456.562056811337,750.2364125329183,0.0,170.12462329648403,0.0,1231.2861227356134,218.30615695547291,4.515444994666604,0.0,1584.0742906187452,0.0,3549.2434763438605,0.0,0.0,70258.97753485732,5.952845001283825,385.52692444387696,0.0,0.0,0.0,0.0,0.0,14085.26030471331,0.0,956.631921607336,0.0,92.14312593785291,0.0,0.0,11.984612107229424,0.0,0.0,174.14801408129756,0.0,0.0,794.7863537980242,5388.396630945927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998.493278634123,0.0,0.0,19875.72447433156,2049.021586002929,0.0,0.0,351.098429541343,0.0,0.0,0.0,23988.610785024142,15.340969620601818,68.09900202358777,31785.817024538115,142.80976437469437,18604.700937906957,164214.873387548,20.03465709957584,0.0,0.0,81.2667417634197,0.0,0.0,0.0,88.20517094158484,0.2728395105784399,943.1879745830043,2078.8723389193087,432.3159989339087,8356.629762771152,0.0,0.0,0.0,2.539664542738696,0.0,0.7144960672992908,0.0,0.0,0.0,0.0,11874.649430708729,81.4699275899863,250.84033332637352,0.0,4714.073959278111,0.0,0.0,0.0,0.0,9946.740147492268,0.0,6605.16592973478,5294.289641999851,19.388690001777015,4495.2589085902055,41.533644487280405,1.591056049758869,29.612805540063565,22.76598404792637,6042.3332811965165,4376.957566182806,562.300386386512,247.4587688047645,0.0,50.28071423095597,1.1874260642195502,0.0,0.0,15.25436576793904,0.0,0.0,0.0,34248.200703797804,0.0,44619.61678251418,0.0,0.0,0.0,0.0,42.35581675028613,0.0,887.2470553392412,24.488208365973136,0.0,5631.87095903247,122.2812175825632,8260.99511655876,2638.1684572173367
1994,0.0,0.0,218.74128134576355,0.0,0.0,0.9809608261136596,8066.499603189566,8.176085195214657,0.0,0.0,0.0,3.280194590805758,0.0,0.0,12681.608361681372,0.0,24568.61512873027,0.0,0.0,14833.579932088163,6099.9621435928175,0.0,0.0,34.14235863130726,3216.7161042652588,0.0,327.14624536561143,13.09006783877152,0.0,0.4513622011941521,0.0,86122.85298895872,2718.5516854478965,2355.275720251702,0.0,23818.08712032464,0.0,0.0,17501.656031422375,288.76371169121984,659.4468877640156,0.4817784372266587,0.0,0.0037065860089434,0.0,0.0,17.866855262255903,155.5358382863463,0.0,0.0,28.15684769236204,0.1435641550804928,234.78953066691253,0.0,0.0,153.87434387054532,0.0,3230.6560176885355,0.0,0.0,0.0,7.893246168442458,844.5207636943985,0.0,0.0,0.0,17683.538050611944,0.0,903.8535972941452,8660.114988716177,816.756180548157,0.0,125.8101608408102,0.0,1229.352354112661,285.6601712236931,5.97631215910359,0.0,2168.7064992365745,0.0,3321.653931945107,0.0,0.0,65414.44251845658,5.828222370783131,235.95547517106905,0.0,0.0,0.0,0.0,0.0,14584.489275145284,0.0,864.005054168798,0.0,57.6554195857664,0.0,0.0,11.253039150827371,0.0,0.0,214.08611533962107,0.0,0.0,494.4560614961703,5350.301879852275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979.006385575075,0.0,0.0,19915.23382881917,2040.9565314643644,0.0,0.0,964.0093070322836,0.0,0.0,0.0,24037.541850328555,14.186434090394934,95.35997203071224,31517.032788915643,130.99791070967188,18783.023304705235,168479.82695617407,11.325967039025144,0.0,0.0,62.10347153052772,0.0,0.0,0.0,23.81486759270011,0.2693869678346626,678.9932244663236,2052.72527122226,428.40010276834073,8448.985605714592,0.0,0.0,0.0,0.0,0.0,0.699307205587933,0.0,0.0,0.0,0.0,10105.0844448765,33.31371046213376,240.91052868455637,0.0,4914.8962587032765,0.0,0.0,0.0,0.0,10297.169460879471,0.0,7609.688567480201,5436.165141312804,16.73166145803774,4660.341459925606,43.15398417024008,1.6022191477538532,0.0,21.05251534378676,6199.685211905272,4430.746867426505,456.68247615540525,175.99807244022807,0.0,46.75587998124341,1.169068885135849,0.0,0.0,14.648423204295764,0.0,0.0,0.0,35036.169551487015,0.0,45235.011230765966,0.0,0.0,0.0,0.0,43.01818093019677,0.0,852.5786913391321,8.878386219424822,0.0,5178.747564031288,122.47373857222232,8500.941779324114,1326.2869727901373
1995,0.0,0.0,223.00062354593996,0.0,0.0,0.0,8507.839390940899,7.921279196101816,0.0,0.0,0.0,2.315550068810148,0.0,0.0,11240.447393834853,0.0,25545.10014078265,0.0,0.0,15147.607070817665,6280.428214931864,0.0,0.0,29.41698192748522,3045.0191409144923,0.0,230.0706748153508,7.772268165622665,0.0,0.4323768460595183,0.0,88499.66056875122,2894.3229283776823,2485.0285004783377,0.0,24751.62791229736,0.0,0.0,18720.272774445235,200.07024458614129,1123.2840653191329,0.4886925197183672,0.0,0.0217188729207252,0.0,0.0,18.314953783686377,26.911974094751784,0.0,0.0,29.83448769156108,0.1311457559835841,89.83776708309577,0.0,0.0,84.84587036282326,1.0272786332555284,3564.349772057983,0.0,0.0,0.0,2.017959876147028,861.5087530801824,0.0,0.0,0.0,18245.22824861343,0.0,480.4802469744507,9079.977677635075,889.1364260059974,0.0,108.89703412876338,0.0,1220.6123644178826,327.07683096557463,12.922888555871642,0.0,1570.2368797079682,0.0,3182.632669044775,0.0,0.0,61924.35274616963,5.708810470710604,176.3291341451837,0.0,0.0,0.0,0.0,0.0,15211.249963968872,0.0,764.3887613903368,0.0,67.86668124186043,0.0,0.0,10.3416994232254,0.0,0.0,209.6683304333925,0.0,0.0,1184.8926175570216,5374.881983581271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.95207679216,0.0,0.0,20089.026116988163,1891.1922735417727,0.0,0.0,1267.2850200757823,0.0,0.0,0.0,22400.859891156342,13.31276110711392,95.74156779182644,31631.69387352713,170.87411940613333,19161.4180656981,173574.7446873596,28.212556726748048,0.0,0.0,41.62272453186957,0.0,0.0,0.0,5.042592733888999,0.3321705620509882,502.2103814274157,1992.3586170471128,366.0510590736802,8047.52130609191,0.0,0.0,0.0,0.0,0.0,0.7210519984847588,0.0,0.0,0.0,0.0,9546.898963529651,78.72379436241117,264.6913185891054,0.0,5137.810711782753,0.0,0.0,0.0,0.0,10340.7329229813,0.0,10079.117659471627,5616.867075976571,19.29548037949901,5013.181321244241,79.30559386203535,1.4477615447436554,17.080690120017234,29.238803177320666,6383.948938647648,4439.274365752849,356.7479470035455,129.8826898796103,0.0,45.2882784297637,0.0,0.0,0.0,13.865091972085368,0.0,0.0,0.0,36158.55391624313,0.0,46667.99386618952,0.0,0.0,0.0,0.0,48.11930964130602,0.0,843.4642697160846,18.261151736326266,0.0,5255.356357585965,166.6524663847072,8719.054243022678,2524.4138548068745
1996,0.0,0.0,196.7282288959848,0.0,0.0,0.6965438630875316,8830.560919927211,7.651963864173693,0.0,0.0,0.0,2.061327957151897,0.0,0.0,8631.12557431934,0.0,26463.1243753143,0.0,0.0,15353.924971631006,6511.994635248557,0.0,0.0,28.374812040891143,2666.395447442298,0.0,195.96001844033503,33.79846352137916,0.0,0.1588925973797653,0.0,90599.6782656165,3138.0625989764603,2623.753772220265,0.0,25453.107320720643,0.0,0.0,19826.332163475523,140.26766210450722,624.711451814216,0.4527506221472729,0.0,0.0132441093112069,0.0,0.0,10.647353432055596,27.639365988171527,0.0,0.0,26.582367098582647,0.1363350316104529,40.4610746874366,0.0,0.0,130.80668615771586,0.0,3780.021120783087,0.0,0.0,0.0,9.79891501822635,865.9408031345209,0.0,0.0,1.267674693894567,18964.52444318072,0.0,834.973025721651,9415.731269535776,950.9933908066968,0.0,76.13893110742085,0.0,1225.1689107758448,262.7151521783672,9.601910992117622,0.0,1774.9013913450813,0.0,3317.577040658281,0.0,0.0,63788.45454230852,5.56998260418503,164.23269161339397,0.0,0.0,0.0,0.0,0.0,15735.037011317838,1.340290733423084,736.0950531307672,0.0,44.56010770977226,0.0,0.0,9.546780998208812,0.0,0.0,300.2203607615955,0.0,0.0,478.9206659485536,5384.415831324784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6016.27326357011,0.0,0.0,20146.034418490748,1991.858834975081,0.0,0.0,1268.9677380928829,0.0,0.0,0.0,21618.382497779843,14.553866841266023,84.47525983977053,31614.57199681513,201.8266022101891,19352.486697519693,178289.42595503016,19.780534283386643,0.0,0.0,48.98013002488431,0.0,0.0,0.0,2.190598224682176,0.4316160855553697,457.0128009528651,1647.7643863950248,300.2524098104716,8823.53277403668,0.0,0.0,0.0,0.9936278690879184,0.0,0.6942255569701292,0.0,0.0,0.0,0.0,9165.682097245322,67.99516623782931,264.30017757430915,0.0,5335.097391509161,0.0,0.0,0.0,0.0,10749.837405436694,0.0,10429.608216617498,5786.564767143067,19.31007847964773,5200.953517353396,78.17685300875583,1.323546757132935,9.281459125710011,34.67261816232929,6662.880112428577,4495.5003579562,355.8222201258052,94.45103375642994,0.0,45.06765179205716,1.1512250313631247,0.0,0.0,12.977393432274136,0.0,0.0,0.0,37204.2388269513,0.0,48135.39323016989,0.0,0.0,0.0,0.0,47.89145900044476,0.0,772.4275961191315,12.448052484290129,0.0,5302.4974605373,177.42317638093178,8841.551752753634,3940.626696149944
1997,0.0,0.0,290.13729901693233,0.0,0.0,0.639229361637655,9397.608703272694,7.481694516831754,0.0,0.0,0.0,1.883961517503096,0.0,0.0,9702.58425368092,0.0,27466.15888071184,0.0,0.0,15230.172946104516,6794.960223899344,0.0,0.0,31.92044137393407,2059.4247844521697,0.0,62.22885289114423,41.954692960070574,0.0,0.3252605901525344,0.0,92488.08579006676,3367.752437158686,2893.958984981748,0.0,26247.82861683897,0.0,0.0,21133.39855866324,62.50597743154366,1078.741527632827,0.4579951852604474,0.0,0.0036547265674237,0.0,0.0,6.802881183355468,109.35275622110557,0.0,0.0,15.353988076228717,0.1246491292897129,69.65157805887905,0.0,0.0,167.4115388320007,3.55047941407318,3929.75503179529,0.0,0.0,0.0,9.346153999200109,880.41994965351,0.0,0.0,0.0,19795.80358691091,0.0,951.5014874181188,9558.88436141991,952.0902503416834,0.0,86.23269903333112,0.0,1231.8397840294822,267.87947431797346,7.7518313991036,0.0,682.5957943317019,0.0,3314.433937551049,0.0,0.0,67169.9840762223,5.409336065628047,65.85119767720587,0.0,0.0,0.0,0.0,0.0,16276.2069721689,0.0,851.8934865239077,0.0,60.69043248077107,0.0,0.0,8.689626491701095,0.0,0.0,283.4920495080699,0.0,0.0,561.7031599885626,5760.335288811525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179.234303623727,0.0,0.0,20168.513176467637,2118.4969313954944,0.0,0.0,1272.3732639740756,0.0,0.0,0.0,20957.040354765275,13.857863390437808,42.71920945618695,31818.714626707417,229.42799369080672,19729.52356402098,183459.18079816207,13.80177151264343,0.0,0.0,37.90636591587425,0.0,0.0,0.0,0.4254147818031317,3.0401682173803417,408.57313071934186,1772.4711726495768,332.6989694539842,8552.00804927184,0.0,0.0,0.0,0.0,0.0,0.6347800615187401,0.0,0.0,0.0,0.0,9639.170617937702,79.07236740339822,245.32899886351592,0.0,5601.016994618061,0.0,0.0,0.0,0.0,11481.496963812911,0.0,12494.511238082252,5872.666052456572,19.030744699143412,5231.873712273586,83.22562078046867,1.3053326037495177,2.849133854077217,35.4690160032048,6932.629147602026,4576.011508889815,356.879704465158,74.09527385899324,0.0,64.36823721155737,1.11859718196291,0.0,0.0,12.05546962332694,0.0,0.0,0.0,38355.13373767475,0.0,49567.910288964405,0.0,0.0,0.0,0.0,45.907097113699145,0.0,777.6012543222405,13.347616929565854,0.0,5539.626805974922,238.1619474897799,8948.187247935666,4246.757771202118
1998,0.0,0.0,692.4188649836334,0.0,0.0,0.5668871232972481,10337.641241708789,7.243030431266232,0.0,0.0,0.0,1.743859394934467,0.0,0.0,9326.22126033911,0.0,28563.746282259905,0.0,0.0,15375.766747364612,7064.357806851854,0.0,0.0,19.496964055650107,2172.507800457605,0.0,162.6409609361848,26.09119480210834,0.0,0.221179840471651,0.0,94034.22631525344,3642.899945154568,3023.242443984222,0.0,27259.62071349286,0.0,0.0,22585.651746179617,81.37841575136424,1507.8784073889665,0.442644543726942,0.0,0.0067147438105719,0.0,0.0,12.8430072732991,27.574041856383097,0.0,0.0,36.37831410124016,0.1433833148345427,412.4638810471389,0.0,0.0,277.7249971092201,4.737409681320384,4577.664254360372,0.0,0.0,0.0,9.738865754658352,896.5826917920656,0.0,0.0,1.2305943261334509,20684.50805938135,0.0,720.7259719127366,10202.82307350376,980.3379998376444,0.0,131.14007961646087,0.0,1251.4107143251251,273.2318424226639,9.18541879955661,0.0,2805.1252275285274,0.0,3016.885614003249,0.0,0.0,67909.80525115368,5.188288741221484,41.417602413404914,0.0,0.0,0.0,0.0,0.0,16839.78513957351,1.184994017581782,581.203940744961,0.0,99.19456204353982,0.0,5.636872119094597,7.924043250521612,0.0,0.0,154.44366768280003,0.0,0.0,450.94374467744734,5804.324492241943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6403.908130113258,0.0,0.0,20205.742076377963,1919.25968079786,0.0,0.0,1080.7443443250702,0.0,0.0,0.0,20657.345714898805,8.230331790847126,22.24888131532657,32278.38484916391,287.7623082424997,20034.24599813989,188907.94802938963,22.82853238364211,0.0,0.0,75.88276525116879,0.0,0.0,0.0,0.3330584891208638,2.180930922119129,409.3311717658533,1666.6633706326995,341.47910096019393,7755.820071126083,0.0,0.0,0.0,0.0,0.0,0.6190945949469489,0.0,0.0,0.0,0.0,9999.775089911467,179.90649714335387,251.68556798848329,0.0,5861.8699051187305,0.0,1.114474936570849,0.0,0.0,11410.87114779982,0.0,13095.218506063344,5967.523666220075,20.33582554294652,5365.845864117084,80.67245541295141,1.2956563559629222,0.3969658655770292,41.44109776316283,7245.352600616778,4698.272268218134,493.5496099915567,71.71948532156044,0.0,60.69170998967383,1.0851409121177775,0.0,0.0,11.129263861782636,0.0,0.0,0.0,39651.54711499768,0.0,51526.686530535975,0.0,0.0,0.0,0.0,58.49585522812939,0.0,700.6240683528678,13.865120783203514,0.0,5876.113794984472,267.34096427866734,9098.720181519931,4570.216952052314
1999,0.0,0.0,592.1672489337541,0.0,0.0,0.5224835744319222,11253.446022257103,7.024259957501972,0.0,0.0,0.0,1.621016689813682,0.0,0.0,9216.28986790384,0.0,29930.448166689413,0.0,0.0,15442.43923171165,7347.128771212648,0.0,0.0,20.239789738015222,2349.3210775251223,0.0,215.80945269318275,31.062220374119125,0.0,0.1198045836550403,0.0,94926.63509317556,3943.232834030408,3148.006858623497,0.0,28210.64762375297,0.0,0.0,24045.650960223564,128.34784491808966,416.1627125551744,0.4357555592561168,0.0,0.0049234489841693,0.0,0.0,8.653591772364607,27.813236341960703,0.0,0.0,57.91898279521601,0.11184109895642,987.297174101458,0.0,0.0,158.89852801038293,0.0,5023.002604234403,0.0,0.0,0.0,10.219944148353203,911.0811122641658,0.0,0.0,1.1725778245240792,21728.915017581035,0.0,428.0293526132093,10766.802199294589,1010.6323910545502,0.0,156.34899450154856,0.0,1270.2820524524398,208.90305132648857,12.06674408183416,0.0,1552.4789790837035,0.0,2720.4143172773493,0.0,0.0,63090.73687476283,4.968012611390815,114.17913860042228,0.0,0.0,0.0,0.0,0.0,17254.942037891164,0.0,608.2385095883354,0.0,163.6600052338661,0.0,5.447993342600899,7.312934213585759,0.0,0.0,121.3159034865209,0.0,0.0,658.1069752368311,6000.63542516491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6606.750008296889,0.0,0.0,20548.522701850176,2516.31426683869,0.0,0.0,1283.1983288082154,0.0,0.0,0.0,21679.842813858464,9.257851752635457,18.32040939490795,32660.672786342573,255.75666905866157,20654.012948908592,194843.64742492503,13.111151160293002,0.0,0.0,95.42701574235848,0.0,0.0,0.0,0.0899478436792999,0.7170325589024571,328.6407411408419,1614.087026855509,133.76279815448777,8808.119748543853,0.0,0.0,0.0,6.743440003744835,0.0,0.6157921758942883,0.0,0.0,0.0,0.0,9947.20245177694,45.291703376684616,270.9998841656069,0.0,6012.184231244498,0.0,0.0,0.0,0.0,11791.079944317156,0.0,13364.243924519218,6042.990525539393,21.321297886931923,5551.347315873772,61.47162781801855,1.1277095667102204,0.0338322131317297,38.27722265793992,7529.240356820695,4796.407828765723,461.5618155669767,64.24325615216398,0.0,67.8268589882468,0.9389093484081256,0.0,0.0,10.617821867746756,0.0,0.0,0.0,40563.62564908111,0.0,52953.58776009477,0.0,0.0,4.657562677320046,0.0,41.09926958237413,0.0,807.4191714273871,11.221096521087338,0.0,5516.033291110941,199.18166445053416,9210.6273385547,5027.848338568789
